development,生長;發展,n
device,儀器;裝置,n
devil,魔鬼;惡魔,n
devise,設計;發明,v
devote,將...奉獻,v
devotion,奉獻,n
devour,狼吞虎嚥地吃;吞沒,v
dew,露水;朝氣,n
diabetes,糖尿病,n
diagnose,診斷,v
diagnosis,診斷;診斷書;調查分析,n
diagram,圖表;(曲線圖,n
diagram,用圖解法表示;圖示,v
dial,刻度盤;調節器;撥號盤,n
dial,撥(電話號碼,v
dialect,方言,n
dialogue,對話;交談,n
diameter,直徑,n
diamond,鑽石,n
diaper,尿布,n
diary,日記,n
dictate,口授;口述;,v
dictation,口述;聽寫,n
dictator,獨裁者,n
dictionary,字典,n
die,死,v
diet,飲食;特種飲食,n
diet,節食,v
differ,不同;相異,v
difference,差別,n
different,不同的,adj
differentiate,構成差別;區分,v
difficult,困難的,adj
difficulty,困難,n
dig,挖掘,v
dig,刺,n
digest,消化,n
digest,消化(食物,v
digestion,消化;(知識等的領悟;吸收,n
digital,數字的,adj
dignity,尊嚴,n
dilemma,困境;進退兩難,n
diligence,勤勉;勤奮,n
diligent,勤勉的,adj
dim,微暗的;暗淡的,adj
dim,變暗淡;變模糊,v
dime,一角硬幣,n
dimension,(長;寬;厚;高等的尺寸;大小,n
diminish,減少;減小;縮減,v
dine,進餐;用餐,v
dinner,晚餐,n
dinosaur,恐龍,n
dip,(價格的下跌,n
dip,浸;泡,v
diploma,畢業文憑,n
diplomacy,外交;外交手腕,n
diplomat,外交官,n
diplomatic,外交的;有外交手腕的,adj
direct,直接的,adj
direct,指引,v
direct,筆直地;直接地;直達地,adv
direction,方向;,n
director,董事;局長;主任;導演,n
directory,姓名住址簿;使用手冊,n
dirt,污物;爛泥;灰塵,n
dirty,骯髒的,adj
dirty,弄髒; 變髒,v
disability,無能;殘障,n
disable,使失去能力;使傷殘,v
disadvantage,不利條件,n
disadvantage,使處於不利地位,v
disagree,不一致;不符,v
disagreement,意見不一;不一致,n
disappear,消失,v
disappoint,使失望,v
disappointment,失望;掃興;沮喪,n
disapprove,不贊成;不同意,v
disaster,災害;災難;不幸,n
disastrous,災害的;悲慘的,adj
disbelief,不信;懷疑,n
disc,圓盤;盤狀物;磁盤;鐵餅,n
discard,拋棄;丟棄,n
discard,拋棄;摒棄;丟棄,v
discharge,卸貨;發射;排出;釋放;解雇,n
discharge,卸貨;發射;排出;釋放;解雇,v
disciple,信徒;門徒,n
disciplinary,訓練的;紀律的;懲戒的,adj
discipline,紀律;風紀;教養,n
discipline,懲戒,v
disclose,使露出;揭發;透露,v
disclosure,透露;揭發的事情,n
disco,迪斯科音樂,n
discomfort,不舒服;不安,n
discomfort,使不舒服;使不安,v
disconnect,切斷(電話、電源等,v
discotheque,小舞廳;迪斯科舞廳,n
discount,折扣,n
discount,將...打折扣,v
discourage,使洩氣;使沮喪,v
discouragement,沮喪;氣餒;洩氣;勸阻,n
discover,發現,v
discovery,發現,n
discreet,謹慎的;謙虛的;不引人注意的,adj
discriminate,歧視;區分出,v
discrimination,歧視;辨別力,n
discuss,討論,v
discussion,討論,n
disease,病;疾病,n
disgrace,恥辱;丟臉的事(或人,n
disgrace,使丟臉,v
disgraceful,不名譽的;可恥的,adj
disguise,假扮;偽裝,n
disguise,掩飾;隱瞞,v
disgust,厭惡;憎惡,n
disgust,使作嘔,v
dish,盛...於盤中,v
dish,盤子;一盤菜,n
dishonest,不誠實的,adj
disk,圓盤;(電腦磁盤,n
dislike,不喜愛;厭惡,n
dislike,不喜愛;厭惡,v
dismantle,去掉覆蓋物;拆除,v
dismay,驚慌;沮喪,n
dismay,使驚慌;使沮喪,v
dismiss,解散;遣散;解雇;開除,v
disorder,混亂;無秩序;,n
disorder,使混亂;擾亂,v
dispatch,派遣;發送,n
dispatch,派遣;發送,v
dispensable,非必要的;可分配的,adj
dispense,分配;執行;配(藥,v
disperse,驅散;解散;散佈,v
displace,迫使離開;取代;免職,v
display,展覽;陳列,n
display,陳列;展出,v
displease,使不高興;得罪,v
disposable,可任意處理的;用完即丟棄的,adj
disposable,用完即丟棄的物品(如紙尿布,n
disposal,處理;(自由處置權,n
dispose,配置;處置,v
dispute,爭論;爭執;爭端,n
dispute,爭論;爭執,v
disregard,漠視,n
disregard,漠視,v
dissident,意見不同的,adj
dissident,不贊成者;持不同政見者,n
dissolve,分解;使融化,v
dissuade,勸阻,v
distance,距離,n
distance,使疏遠,v
distant,遠離的,adj
distinct,與其他不同的,adj
distinction,區別;殊勳;榮譽,n
distinctive,有特色的;特殊的,adj
distinguish,區別;識別,v
distinguished,卓越的;著名的,adj
distort,扭曲;曲解;變形,v
distract,轉移(目標;使分心,v
distraction,分心;注意力分散,n
distress,悲痛;苦惱,n
distress,使悲痛;使苦惱,v
distribute,分發;分配,v
distribution,分發;分配,n
district,地區;區域;地帶,n
distrust,不信任;懷疑,n
distrust,不信任;懷疑,v
disturb,妨礙;打擾,v
disturbance,擾亂;打擾,n
ditch,溝;壕溝,n
ditch,掘溝,v
dive,俯衝;急劇下降,n
dive,跳水,v
diverse,互異的;多變化的,adj
diversify,使多樣化,v
diversion,轉向;轉移;分散注意力,n
diversity,差異;多樣性,n
divert,轉向;改道;使分心,v
divide,分歧;不和;分水嶺,n
divide,分開;除以,v
divine,神授的;天賜的,adj
division,區域;部分;除(法,n
divorce,離婚,n
divorce,與...離婚;使離婚,v
dizzy,暈眩的,adj
do,做,v
do,構成否定句,v
dock,碼頭,n
dock,靠碼頭;入船塢,v
doctor,醫生,n
doctrine,教義;信條,n
document,文件;證件,n
document,用文件證明,v
documentary,文件的;(電影、電視等記錄的,adj
documentary,記錄影片,n
dodge,躲閃;託詞,n
dodge,閃開;迴避,v
dog,狗,n
doll,洋娃娃,n
dollar,美元,n
dolphin,海豚,n
dome,圓屋頂;穹窿;半球形物,n
dome,成圓頂狀,v
domestic,國內的,adj
dominant,佔優勢的;支配的;統治的,adj
dominate,支配;統治;控制,v
donate,捐獻;捐贈,v
donation,捐獻;捐款,n
donkey,驢子,n
donor,贈送人;捐贈者,n
doom,厄運;毀滅,n
doom,注定;使失敗;毀滅,v
door,門,n
doorstep,門階,n
doorway,出入口;門口,n
dorm,宿舍,n
dormitory,學生宿舍,n
dosage,(藥的劑量;服法,n
dose,(藥物等的一劑;一服,n
dose,(按劑量給...服藥,v
dot,點;小圓點,n
dot,點綴;,v
double,雙重的,adj
double,雙倍地;加倍地;雙重地,adv
double,兩倍,n
double,加倍,v
doubt,懷疑,n
doubt,懷疑,v
doubtful,懷疑的,adj
dough,生麵糰;現款,n
doughnut,油炸圈餅,n
dove,鴿,n
down,情緒低落,adj
down,擊倒,v
down,向下;下降;(境況變差;減少,adv
down,向下,prep
down,下降;蕭條;絨毛;有草丘陵地,n
download,下載,v
downstairs,樓下的,adj
downstairs,樓下地,adv
downstairs,樓下,n
downtown,城市商業區的,adj
downtown,往城市商業區,adv
downtown,城市商業區,n
downward,向下的;下降的;日趨沒落的,adj
downward,向下;日趨沒落地;(時間往後推移地,adv
downwards,向下,adv
doze,瞌睡;假寐,n
doze,打瞌睡;打盹,v
dozen,一打,n
draft,草稿;徵兵;通風,n
draft,起草;設計,v
drag,拖曳,n
drag,拉;拖,v
dragon,龍,n
dragonfly,蜻蜓,n
drain,排水管,n
drain,排出(液體,v
drama,戲劇,n
dramatic,戲劇性的;引人注目的,adj
drape,簾(尤指窗簾;幔,n
drape,(用布等鬆軟地覆蓋;垂掛,v
drastic,激烈的;極端的,adj
draw,畫;繪製;描寫,v
draw,平局;平手,n
drawback,缺點;不利條件;障礙,n
drawer,抽屜,n
drawing,描繪;素描;製圖;抽籤;提款,n
dread,畏懼;恐怖,n
dread,懼怕;擔心,v
dreadful,可怕的,adj
dream,做(夢;想像,v
dream,夢,n
dreary,慘淡的;沈悶的,adj
dress,洋裝,n
dress,穿著,v
dresser,衣櫃,n
dressing,打扮;佈置;裝飾;(拌沙拉等用的調料,n
drift,漂流;漂移,n
drift,漂;漂流,v
drill,鑽;鑽頭;鑽床,n
drill,鑽(孔;在...上鑽孔,v
drink,喝,v
drink,飲料,n
drinking,喝酒,n
drip,滴下;滴水聲,n
drip,滴下,v
drive,開車,v
drive,兜風;車程;幹勁;比賽,n
driver,司機,n
driveway,車道,n
drizzle,毛毛雨,n
drizzle,下毛毛雨,v
drop,(一滴;點滴;空投;點藥水,n
drop,(使滴落;丟下,v
drought,旱災,n
drown,淹沒;浸濕,v
drowsy,昏昏欲睡的,adj
drug,藥品;毒品,n
drug,使服麻醉藥;使服毒品,v
drugstore,(常兼售雜貨的藥房,n
drum,鼓,n
drum,打鼓;咚咚地敲,v
drunk,喝醉(酒的;陶醉的;興奮的,adj
drunk,醉漢;酒鬼;酒宴;鬧飲,n
dry,乾的,adj
dry,曬乾;風乾,v
dryer,烘衣機,n
dual,雙的;雙倍的;雙重的,adj
dubious,半信半疑的;含糊的,adj
duck,躲避;迴避,v
duck,鴨,n
duckling,小鴨,n
due,應支付的;欠款的,adj
due,(置於方位詞前正,adv
due,應得之物;應得權益;應付款;稅金,n
dull,晦暗的;無光澤的,adj
dull,弄鈍;使不活躍;減少;減輕,v
dumb,愚笨的;啞的,adj
dump,垃圾場,n
dump,傾倒;拋棄,v
dumpling,餃子,n
durable,經久的;耐用的,adj
duration,持續;持久,n
during,在…期間,prep
dusk,薄暮;黃昏,n
dust,灰塵;塵土,n
dust,撣去;擦去,v
dusty,滿是灰塵的,adj
duty,義務;關稅,n
dwarf,矮子;矮小的動(植物,n
dwarf,使顯得矮小;阻礙生長,v
dwell,居住;存在於;思索,v
dwelling,住處;寓所,n
dye,染料;染色,n
dye,把...染上顏色,v
dynamic,動態的,adj
dynamite,炸藥;具有爆炸性的事,n
dynamite,用炸藥爆破;炸毀,v
dynasty,王朝;朝代,n
e-mail,電子郵件,n
e-mail,傳送電子郵件,v
each,每個,adj
each,各個(地;各自(地,adv
eager,渴望的;急切的,adj
eagle,老鷹,n
ear,耳朵,n
early,早的;提早的,adj
early,早;提早,adv
earn,賺到,v
earnest,誠摯的;熱心的,adj
earnest,認真;誠摯,n
earnings,收入;工資,n
earphone,耳機,n
earth,地球;土地,n
earthquake,地震,n
ease,減輕,v
ease,容易;不費力;舒適;悠閒,n
east,東方的,adj
east,向東方,adv
east,東方,n
eastern,東方的,adj
easy,容易的,adj
eat,吃,v
ebb,退潮;衰退,n
ebb,退潮;衰退,v
eccentric,(人、行為等古怪的,adj
eccentric,古怪的人,n
echo,回聲;回響,n
echo,發出回聲,v
eclipse,蝕;被遮蔽;黯然失色,n
eclipse,蝕;遮蔽;使失色;投下陰影,v
ecology,生態學;生態,n
economic,經濟上的;經濟學的,adj
economical,經濟的;節約的,adj
economics,經濟學,n
economist,經濟學者,n
economy,節約;節省,n
ecstasy,狂喜;入迷,n
edge,使鋒利;使漸進,v
edge,邊緣;優勢,n
edible,可食的;食用的,adj
edit,編輯;校訂,v
edition,版本,n
editor,編者;校訂者,n
editorial,社論的,adj
editorial,社論,n
educate,教育,v
education,教育,n
educational,教育的,adj
eel,鰻魚,n
effect,效力;作用,n
effect,造成;招致,v
effective,有效的,adj
efficiency,效率;效能,n
efficient,效率高的;有能力的,adj
effort,努力,n
egg,蛋,n
ego,自我;自負,n
eight,八的,adj
eight,八,n
eighteen,十八的,adj
eighteen,十八,n
eighty,八十的,adj
eighty,八十,n
either,兩者之一,adj
either,也,adv
either,或者(和or連用,conj
elaborate,精心製作的;煞費苦心的;辛勤的,adj
elaborate,精心製作,v
elastic,有彈性的;有彈力的,adj
elastic,橡皮帶;鬆緊帶;橡皮圈,n
elbow,肘部,n
elbow,用肘推;擠進,v
elder,年紀較長的,adj
elder,長輩,n
elderly,年長的;上了年紀的,adj
elect,選定的;當選的,adj
elect,選出,v
election,選舉,n
electric,電的,adj
electrical,電的,adj
electrician,電工;電氣技師,n
electricity,電;電流,n
electron,電子,n
electronic,電子的,adj
electronics,電子學,n
elegant,優美的;漂亮的,adj
element,要素;成分,n
elementary,基本的;初級的;基礎的,adj
elephant,大象,n
elevate,提高;振奮;升職,v
elevator,電梯;升降機,n
eleven,十一的,adj
eleven,十一,n
eligible,有資格當選的;合格的,adj
eliminate,排除;消除,v
elite,精英的,adj
elite,精華;精英,n
eloquence,雄辯;(流利的口才,n
eloquent,雄辯的;口才流利的,adj
else,其他,adv
elsewhere,在別處;往別處,adv
email,electronic,n
email,electronic,v
embark,上船(或飛機等;從事,v
embarrass,使困窘,v
embarrassment,窘;難堪;使人為難的人(或事物,n
embassy,大使館,n
embrace,擁抱,n
embrace,擁抱;包含;抓住(機會等,v
emerge,浮現;出現,v
emergency,緊急情況,n
emigrant,(往他國的移民;移出者,n
emigrate,移居外國(或外地,v
emigration,移居;(總稱移民,n
emotion,情緒,n
emotional,易動情的,adj
emperor,皇帝,n
emphasis,強調;重視;重點,n
emphasize,強調,v
emphatic,強調的;著重的,adj
empire,帝國,n
employ,僱用,v
employee,受雇者;雇工;雇員,n
employer,雇主;雇用者,n
employment,雇用;受雇,n
empty,空的,adj
empty,倒空;流空,v
enable,使成為可能,v
enact,制定(法律;扮演(角色,v
enactment,(法律的制定;法規;條例,n
enclose,圍住;圈起,v
enclosure,封入;圈地;圍牆;附件,n
encounter,遭遇;衝突,n
encounter,遭遇(敵人;遇到(困難;危險等,v
encourage,鼓勵;助長,v
encouragement,鼓勵;獎勵;促進,n
encyclopedia,百科全書,n
end,結束,v
end,盡頭;結局,n
endanger,危及;使遭到危險,v
endeavor,努力;盡力,n
endeavor,努力;力圖,v
ending,結局;結尾;終結;字尾,n
endurance,忍耐;耐久力,n
endure,忍耐;忍受,v
enemy,敵人,n
energetic,精力充沛的,adj
energy,精力;能量,n
enforce,實施;執行,v
enforcement,執行;強制,n
engage,使訂婚;使忙於,v
engagement,訂婚;諾言;雇用;交戰,n
engine,引擎,n
engineer,工程師,n
engineering,工程;工程學,n
English,英格蘭的;英國的;英國人的;英語的,adj
English,英語,n
enhance,提高;增加,v
enhancement,提高;增加,n
enjoy,喜歡;享受,v
enjoyable,快樂的;有樂趣的,adj
enjoyment,樂趣;享受,n
enlarge,擴大;擴展,v
enlargement,放大,n
enlighten,啟發;啟迪,v
enlightenment,啟蒙;教化;開明,n
enormous,巨大的,adj
enough,足夠的,adj
enough,足夠地;充分地;很,adv
enough,足夠,n
enrich,使富裕;使豐富;使肥沃,v
enrichment,致富;豐富;添加肥料;增強食品營養,n
enroll,把...記入名冊;登記,v
enrollment,登記;入會;入伍;登記人數,n
ensure,保證;擔保,v
enter,輸入;進入,v
enterprise,企業;公司,n
entertain,招待;款待,v
entertainment,招待;款待;,n
enthusiasm,熱心;熱情,n
enthusiastic,熱情的;熱烈的,adj
entire,全部的;整個的,adj
entitle,給...權力(或資格,v
entrance,入口,n
entry,進入;入場;入口,n
envelope,信封,n
envious,嫉妒的;羨慕的,adj
environment,環境,n
environmental,環境的;有關環境(保護的,adj
envy,妒忌;羨慕,n
envy,羨慕;嫉妒,v
epidemic,流行性的;傳染的;極為流行的,adj
epidemic,流行病;(流行病傳播;流行,n
episode,一個事件;一節;一齣;一集,n
equal,相等的; 平等的,adj
equal,等於,v
equal,相等的事物;相等的數量,n
equality,相等;平等,n
equate,用符號表示某種關係;等同,v
equation,方程式;等式;相等,n
equip,裝備;配備,v
equipment,配備;裝備,n
equivalent,相等的;相同的,adj
equivalent,相等物;等價物,n
era,時代;年代,n
erase,擦掉;抹去,v
eraser,橡皮擦,n
erect,豎起的,adj
erect,使豎立;使豎直,v
erode,腐蝕;侵蝕;磨損,v
errand,差事;差使,n
error,錯誤,n
erupt,噴出;爆發,v
eruption,爆發;噴出,n
escalate,使逐步上升(增強或擴大,v
escalator,電扶梯,n
escape,逃跑;逃脫,n
escape,逃跑;逃脫,v
escort,護衛隊;護航隊;護送;護航,n
escort,護送;為...護航;陪同,v
especially,特別地,adv
essay,論說文;散文,n
essence,本質;要素;精華;精油,n
essential,必要的;實質的,adj
essential,要素;要點;本質;實質,n
establish,建立;設立,v
establishment,建立;創立;建立的機構,n
estate,地產,n
esteem,尊重;評價,n
esteem,尊重;評價,v
estimate,估計;估價,n
estimate,估計;估量,v
eternal,永久的;永恆的,adj
eternity,永遠;永恆;永世,n
ethic,倫理標準,n
ethical,倫理的;道德的,adj
ethnic,種族的;人種學的,adj
ethnic,維護語言或風俗的小組成員,n
evacuate,撤離;避難;疏散,v
evaluate,對...評價,v
evaluation,評估;估價,n
eve,前夕,n
even,均勻的;偶數的;平手的,adj
even,使平坦;弄平;使相等,v
even,即使,adv
evening,傍晚,n
event,事件,n
eventual,最後的;結果的,adj
ever,從來;曾經,adv
evergreen,常綠的;常青的,adj
evergreen,常綠樹;萬年青,n
every,每一個的,adj
evidence,證據;證詞;證人;物證,n
evidence,顯示;表明,v
evident,明顯的;明白的,adj
evil,邪惡的,adj
evil,邪惡;罪惡,n
evolution,發展;進展,n
evolve,使逐步形成;發展,v
exact,確切的;精確的,adj
exaggerate,張;誇大;對...言過其實,v
exaggeration,誇張,n
exam,考試,n
examination,檢查,n
examine,檢查;測驗,v
examinee,應試者;受檢查者,n
examiner,主考人;檢查人;審查員,n
example,例子,n
exceed,超過;勝過,v
excel,勝過;突出,v
excellence,優秀;傑出;卓越,n
excellent,非常好的,adj
except,把...除外;反對,v
except,除…之外,prep
excepting,除...之外,prep
exception,例外,n
exceptional,例外的;異常的;特殊的,adj
excerpt,摘錄;引用,n
excerpt,摘錄;引用,v
excess,過量的;額外的,adj
excess,超越;過量,n
excessive,過度的;極度的,adj
exchange,交換;交流;交易所,n
exchange,交換;調換;兌換,v
excite,使興奮;使激動,v
excitement,刺激;興奮;激動,n
exclaim,呼喊;驚叫,v
exclude,拒絕接納;排除在外,v
exclusive,排外的;唯一的;獨家的,adj
excuse,藉口,n
excuse,原諒;借光,v
execute,實施;執行;處死,v
execution,實行;執行;死刑,n
executive,執行的;行政部門的,adj
executive,執行者;業務主管,n
exercise,運動;習題,n
exercise,鍛鍊;操練;練習;運用;行使,v
exert,用(力;施加,v
exhaust,排出;排氣,n
exhaust,使精疲力盡,v
exhibit,展示品;陳列品,n
exhibit,展示;陳列,v
exhibition,展覽;展覽會,n
exile,流放;流亡;被流放者,n
exile,流放;放逐,v
exist,存在,v
existence,存在;實在,n
exit,出口,n
exit,出去;離去;退去,v
exotic,異國情調的;外來的,adj
exotic,隨音樂表演豔舞者,n
expand,展開;張開,v
expansion,擴展;擴張,n
expect,期待,v
expectation,期待;預期,n
expedition,遠征(隊;探險(隊,n
expel,驅逐;排出;開除,v
expense,費用;支出;消耗,n
expensive,貴的,adj
experience,經驗,n
experience,經歷;感受,v
experiment,實驗;試驗,n
experiment,進行實驗;試驗,v
experimental,實驗性的;試驗性的,adj
expert,熟練的;老練的;專家的,adj
expert,專家;能手,n
expertise,專門知識;專門技術,n
expiration,失效;期滿;吐氣,n
expire,失效;滿期;吐氣,v
explain,解釋,v
explanation,說明;解釋,n
explicit,詳盡的;清楚的,adj
explode,使爆炸,v
exploit,功績;功勳;英勇的行為,n
exploit,開發;開採;開拓,v
exploration,勘查;探測,n
explore,探測;探勘,v
explosion,爆發;爆炸,n
explosive,爆炸(性的;爆發性的,adj
explosive,爆炸物;炸藥,n
export,出口,n
export,輸出,v
expose,使暴露於,v
exposure,暴露;暴曬,n
express,快遞的;快運的;明確的,adj
express,用快遞;由直達快車;特意地,adv
express,快車;快遞;快運,n
express,表示,v
expression,表達;表示,n
expressive,表達的;表情豐富的,adj
exquisite,精緻的;精良的;精選的,adj
extend,延長;延伸,v
extension,伸長;擴大;延期,n
extensive,廣大的;廣闊的,adj
extent,程度;限度;範圍,n
exterior,外部的;外面的,adj
exterior,外部;外表;外景,n
external,外面的;外來的,adj
external,外表;表面,n
extinct,(火等熄滅了的;絕種的,adj
extra,額外的,adj
extra,額外地;另外;特別地;非常地,adv
extra,附加的人物或錢;號外,n
extract,提取物;摘錄,n
extract,取出;抽出;提煉;摘錄,v
extracurricular,課外的,adj
extraordinary,異常的;特別的,adj
extreme,極端的;極度的,adj
extreme,極端;末端,n
eye,看;注視;審視,v
eye,眼睛,n
eyebrow,眉;眉毛,n
eyelash,(一根睫毛;(一根眼毛,n
eyelid,眼皮;眼瞼,n
eyesight,視力;目力,n
fable,寓言,n
fabric,布料;織品,n
fabulous,極好的;驚人的,adj
face,面向;正對;正視;朝;向,v
face,臉,n
facial,臉的;面部的,adj
facilitate,使容易;促進;幫助,v
facility,能力;技能;設備;,n
fact,事實,n
faction,派別;小集團;派系之爭,n
factor,因素;要素,n
factory,工廠,n
faculty,(學校的全體教員;官能,n
fad,一時的流行(或風尚,n
fade,凋謝;枯萎;(顏色褪去,v
Fahrenheit,華氏溫標,n
fail,不及格,n
fail,失敗;不及格,v
failure,失敗,n
faint,頭暈的;暗淡的,adj
faint,昏厥,n
faint,昏厥;暈倒,v
fair,公平的;美好的,adj
fair,公平地;公正地;正面地,adv
fair,商品展覽會,n
fairly,公平地;公正地,adv
fairy,小妖精(似的;優雅的,adj
fairy,小妖精;仙女,n
faith,信念;信任;完全信賴,n
faithful,忠實的;忠誠的,adj
fake,假的;冒充的,adj
fake,冒牌貨;仿造品,n
fake,偽造;捏造;欺騙;迷惑,v
fall,掉下,v
fall,秋天,n
falter,踉蹌;搖晃;結巴地說話,v
fame,聲譽;名望,n
familiar,熟悉的;常見的,adj
familiarity,熟悉;通曉,n
family,家庭,n
famine,饑荒,n
famous,著名的,adj
fan,風扇;扇子;迷友,n
fan,扇;煽動;激起,v
fanatic,狂熱者;盲信者,n
fancy,花俏的;特級的,adj
fancy,愛好;迷戀;想像;怪念頭,n
fancy,想像;猜想;愛慕(異性,v
fantastic,奇妙的,adj
fantasy,空想;幻想,n
far,遠的,adj
far,遠;遙遠地;久遠地,adv
fare,(交通工具的票價;車(船費,n
farewell,告別;告別辭,n
farm,耕作;養殖;經營農場;從事畜牧業,v
farm,農場,n
farmer,農夫,n
farther,far的比較級;,adj
farther,(距離;時間更遠地;此外,adv
fascinate,迷住;使神魂顛倒,v
fascination,迷戀;陶醉,n
fashion,流行式樣;時尚,n
fashion,把...塑造成,v
fashionable,時尚的,adj
fast,快的,adj
fast,快,adv
fasten,紮牢;繫緊,v
fat,胖的,adj
fat,(動,n
fatal,致命的,adj
fate,命運,n
father,做...的父親; 創始;創立,v
father,父親,n
fatigue,疲勞;勞累,n
fatigue,使疲勞,v
faucet,水龍頭,n
fault,過錯,n
fault,挑...的毛病;產生斷層,v
favor,偏愛;偏袒,n
favor,支持;擁護;有利於,v
favorable,適合的,adj
favorite,最喜愛的,adj
favorite,特別喜愛的人(或物,n
fax,傳真通信,n
fax,傳真傳輸,v
fear,畏懼,v
fear,懼怕,n
fearful,可怕的;害怕的,adj
feasible,可行的;可能的,adj
feast,盛宴;筵席,n
feast,盛宴款待,v
feather,羽毛,n
feature,特徵;特色,n
feature,以...為特色,v
February,二月,n
federal,聯邦(制的,adj
federation,聯邦政府;聯邦制度;聯盟,n
fee,費用,n
feeble,虛弱的;軟弱的,adj
feed,吃;餵養,v
feed,(動物或嬰兒的一餐;飼料,n
feedback,反饋的信息,n
feel,感覺,v
feel,觸覺;手感;觸,n
feeling,感覺,n
feelings,感覺,n
fellow,伙伴;同事,n
female,女性的,adj
female,雌性動物,n
feminine,女性的;女孩氣的;陰性的,adj
feminine,女性;陰性;陰性詞(或形式,n
fence,柵欄;籬笆,n
fence,用柵(或籬圍起來;防護;保衛,v
ferry,渡輪,n
ferry,用渡船運送,v
fertile,(土地肥沃的;富饒的;受精的,adj
fertility,肥沃;繁殖力,n
fertilizer,肥料,n
festival,節日,n
fetch,活人的魂;鬼,n
fetch,(去拿來,v
fever,發燒,n
few,少數的;一些,adj
fianc矇,未婚夫,n
fianc矇e,未婚妻,n
fiber,纖維,n
fiction,小說,n
fiddle,小提琴;欺詐,n
fiddle,拉提琴;胡來;騙取,v
fidelity,忠誠;忠貞,n
field,原野;田賽場地;野外,n
fierce,兇猛的;殘酷的,adj
fifteen,十五的,adj
fifteen,十五,n
fifty,五十的,adj
fifty,五十,n
fight,打架;作戰,v
fight,打架;戰鬥,n
fighter,戰士;鬥士,n
figure,外形;數字;圖表;(溜冰等花式,n
figure,估計;描繪,v
file,檔案;案卷,n
file,把...歸檔,v
fill,充滿;填充,v
fill,填滿的量;裝填物,n
film,膠捲;影片,n
film,把...拍成電影;生薄膜,v
filter,濾器,n
filter,過濾;滲透,v
fin,鰭;鰭狀物,n
final,最終的,adj
final,決賽;期末考;(當日報紙的末版,n
finance,財政;金融,n
finance,籌措資金,v
financial,財政的;金融的,adj
find,找到,v
find,發現;發現物,n
fine,好的,adj
fine,使純;澄清;使精細,v
fine,細微地;精巧地;很好地;妙,adv
fine,好天氣; 罰金,n
finger,撥弄;指出;告密;告發,v
finger,手指,n
finish,完成,v
finish,結束;(傢具等末道漆,n
finite,有限的,adj
fire,解雇,v
fire,火,n
firecracker,爆竹;鞭炮,n
fireman,消防隊員,n
fireplace,壁爐,n
fireproof,防火的;耐火的,adj
firewoman,女消防隊員,n
firework,煙火,n
firm,牢固的,adj
firm,穩固地;牢固地,adv
firm,使穩固;使牢固;變堅實,v
first,第一的,adj
first,先,adv
first,第一;第一個;第一名;優等;開始;開始時間,n
fish,釣魚,v
fish,魚,n
fisherman,漁夫,n
fishery,漁業,n
fist,拳;掌握;支配,n
fist,拳打,v
fit,適合的;恰當的;相稱的;能勝任的,adj
fit,適合;合身,n
fit,合身;適合,v
five,五的,adj
five,五,n
fix,困境;窘境;賄賂;定位,n
fix,修理,v
flag,旗子,n
flag,打旗號表示;衰退;低落,v
flake,小薄片,n
flake,使成薄片;像雪花般覆蓋,v
flame,火焰;火舌,n
flame,發火焰;燃燒,v
flap,薄片;(信封的蓋口;拍動,n
flap,(上下或前後拍動;(鳥振(翅,v
flare,閃耀的火光;閃光信號;照明彈,n
flare,閃耀;(搖曳不定地燃燒;閃亮,v
flash,閃光;閃爍,n
flash,使閃光;使閃爍,v
flashlight,手電筒,n
flat,平的,adj
flat,平直地;仰臥地;恰恰;正好;斷然地,adv
flat,平坦部分,n
flat,使變平;降半音,v
flatter,諂媚;奉承,v
flavor,味;味道,n
flavor,給...調味,v
flaw,缺點;瑕疵;裂隙,n
flaw,使破裂;使有缺陷,v
flea,跳蚤,n
flee,逃離;逃避,v
fleet,艦隊;機群;車隊,n
flesh,肉;肌肉,n
flexible,可彎曲的;可變通的,adj
flick,(鞭子的輕打;(手指的輕彈,n
flick,疾飛;掠過,v
flicker,閃爍;忽隱忽現,n
flicker,閃爍;搖曳;忽隱忽現,v
flight,飛行,n
fling,扔;擲;(手;腳等的揮動,n
fling,(用力地扔;擲,v
flip,輕彈;輕擊,n
flip,(為作出決定而擲(硬幣;輕拋,v
float,漂游物;木筏,n
float,浮,v
flock,(飛禽;牲畜等的群;人群;群眾,n
flock,聚集;成群地去(或來,v
flood,洪水;水災,n
flood,淹沒;使泛濫,v
floor,在...鋪設地板;使大為震驚,v
floor,地板;樓;室內地上,n
flour,麵粉,n
flour,撒粉於;把...磨成粉,v
flourish,揮舞;炫耀性的動作,n
flourish,茂盛;繁茂;興旺,v
flow,流動,n
flow,(河水等流動,v
flower,開花;發育,v
flower,花,n
flu,流行性感冒,n
fluency,流暢;流暢的說話(或寫作,n
fluent,流利的;流暢的,adj
fluid,流動的;液體的;流暢的,adj
fluid,液體,n
flunk,失敗;不及格,n
flunk,失敗;不及格,v
flush,紅暈,n
flush,湧;湧流;用水沖洗,v
flute,橫笛,n
flute,用長笛奏(樂曲,v
flutter,振翼;飄動;(心臟等的撲動,n
flutter,振翼;飄動;(心臟等不規則跳動,v
fly,飛,v
fly,蒼蠅,n
foam,泡沫,n
foam,起泡沫,v
focus,焦點,n
focus,集中,v
foe,敵人;反對者,n
